,date,hour,PM10,PM2.5,ozone,temperature,precipitation,windspeed,humidity,visibility,count,month,temp
2898,2021-07-30,22,중,하,0.025,30.6,0,2.1,65,2000,344,7,여름
2899,2021-07-30,23,하,하,0.024,30.1,0,3.2,71,2000,163,7,여름
2900,2021-07-31,0,최하,하,0.025,29.5,0,3.8,74,2000,103,7,여름
2901,2021-07-31,1,하,하,0.023,29.1,0,1.9,74,2000,35,7,여름
2902,2021-07-31,2,하,하,0.024,27.9,1,2.7,86,2000,21,7,여름
2903,2021-07-31,3,하,하,0.026,27.2,1,3.1,88,747,19,7,여름
2904,2021-07-31,4,최하,하,0.025,27.1,0,2.3,88,2000,16,7,여름
2905,2021-07-31,5,하,하,0.021,27.0,0,2.3,87,2000,29,7,여름
2906,2021-07-31,6,중,하,0.022,26.8,0,1.5,87,2000,62,7,여름
2907,2021-07-31,7,하,하,0.02,26.9,0,2.5,86,2000,79,7,여름
2908,2021-07-31,8,중,상,0.02,27.9,0,2.6,81,2000,93,7,여름
2909,2021-07-31,9,중,중,0.03,28.7,0,2.1,75,2000,136,7,여름
2910,2021-07-31,10,중,상,0.04,29.4,0,2.1,74,2000,173,7,여름
2911,2021-07-31,11,중,상,0.057,30.2,0,2.2,70,2000,182,7,여름
2912,2021-07-31,12,중,상,0.065,32.0,0,3.1,61,2000,182,7,여름
2913,2021-07-31,13,중,상,0.07,32.7,0,1.5,59,2000,188,7,여름
2914,2021-07-31,14,상,최상,0.075,33.7,0,3.1,56,2000,182,7,여름
2915,2021-07-31,15,중,상,0.073,34.2,0,3.0,55,2000,188,7,여름
2916,2021-07-31,16,중,최상,0.07,34.1,0,2.7,53,2000,208,7,여름
2917,2021-07-31,17,중,상,0.065,33.0,0,2.8,56,2000,311,7,여름
2918,2021-07-31,18,중,상,0.055,32.6,0,3.7,58,2000,373,7,여름
2919,2021-07-31,19,하,중,0.044,30.9,0,4.3,60,2000,373,7,여름
2920,2021-07-31,20,하,하,0.044,29.1,0,3.2,63,2000,302,7,여름
2921,2021-07-31,21,하,하,0.05,28.7,0,2.0,65,2000,315,7,여름
2922,2021-07-31,22,중,하,0.045,28.3,0,2.4,71,2000,305,7,여름
2923,2021-07-31,23,하,중,0.044,28.1,0,1.5,69,2000,149,7,여름
2924,2021-08-01,0,중,상,0.048,28.0,0,1.4,70,2000,89,8,여름
2925,2021-08-01,1,중,상,0.05,27.6,0,1.5,75,2000,77,8,여름
2926,2021-08-01,2,중,상,0.048,27.4,0,1.4,75,2000,32,8,여름
2927,2021-08-01,3,중,상,0.053,27.3,0,1.3,76,2000,18,8,여름
2928,2021-08-01,4,중,상,0.05,27.1,0,1.6,76,2000,21,8,여름
2929,2021-08-01,5,중,상,0.055,27.0,0,0.1,77,2000,19,8,여름
2930,2021-08-01,6,중,상,0.045,26.9,0,1.0,78,2000,36,8,여름
2931,2021-08-01,7,중,상,0.042,26.9,0,0.7,79,2000,46,8,여름
2932,2021-08-01,8,중,상,0.047,27.4,0,1.6,77,1954,53,8,여름
2933,2021-08-01,9,중,상,0.042,27.5,0,1.0,77,1876,47,8,여름
2934,2021-08-01,10,중,상,0.053,26.3,1,2.1,86,413,13,8,여름
2935,2021-08-01,11,상,상,0.058,26.8,1,1.0,87,886,70,8,여름
2936,2021-08-01,12,상,최상,0.064,28.1,0,0.6,80,1334,112,8,여름
2937,2021-08-01,13,상,최상,0.061,28.7,0,1.3,81,1295,53,8,여름
2938,2021-08-01,14,상,상,0.057,27.7,1,1.4,80,1876,54,8,여름
2939,2021-08-01,15,상,최상,0.056,28.0,1,1.0,76,2000,119,8,여름
2940,2021-08-01,16,상,최상,0.054,28.6,0,1.3,82,1240,193,8,여름
2941,2021-08-01,17,상,최상,0.049,28.6,0,1.9,79,1847,187,8,여름
2942,2021-08-01,18,중,상,0.044,28.5,0,1.4,80,1916,170,8,여름
2943,2021-08-01,19,중,상,0.04,28.4,0,1.7,78,1983,122,8,여름
2944,2021-08-01,20,중,상,0.032,26.2,1,1.7,92,878,30,8,여름
2945,2021-08-01,21,중,상,0.023,25.7,1,1.3,94,260,8,8,여름
2946,2021-08-01,22,중,상,0.02,25.5,1,2.1,94,1101,11,8,여름
2947,2021-08-01,23,최하,하,0.019,25.3,1,2.2,95,610,11,8,여름
2948,2021-08-02,0,최하,하,0.024,25.1,1,1.8,93,1461,22,8,여름
2949,2021-08-02,1,최하,하,0.021,25.2,0,0.9,93,2000,19,8,여름
2950,2021-08-02,2,최하,하,0.019,25.3,0,0.7,93,2000,15,8,여름
2951,2021-08-02,3,최하,하,0.019,25.2,0,0.9,92,2000,9,8,여름
2952,2021-08-02,4,최하,하,0.018,25.2,0,0.9,92,2000,12,8,여름
2953,2021-08-02,5,최하,하,0.017,25.3,0,1.0,92,2000,39,8,여름
2954,2021-08-02,6,최하,하,0.014,25.3,1,1.7,92,1952,70,8,여름
2955,2021-08-02,7,최하,최하,0.016,25.3,0,1.9,93,1932,83,8,여름
2956,2021-08-02,8,최하,하,0.013,25.5,1,1.8,95,511,88,8,여름
2957,2021-08-02,9,최하,하,0.017,25.6,1,0.9,92,1937,133,8,여름
2958,2021-08-02,10,하,하,0.027,25.8,0,2.7,88,1983,119,8,여름
2959,2021-08-02,11,중,중,,26.2,0,2.7,82,2000,156,8,여름
2960,2021-08-02,12,중,중,,26.8,0,1.9,77,2000,144,8,여름
2961,2021-08-02,13,중,중,,26.5,0,2.2,79,2000,171,8,여름
2962,2021-08-02,14,최하,하,0.042,27.4,0,2.3,76,2000,164,8,여름
2963,2021-08-02,15,최하,하,0.052,27.9,0,2.1,74,2000,231,8,여름
2964,2021-08-02,16,최하,하,0.054,28.1,0,2.1,72,2000,285,8,여름
2965,2021-08-02,17,최하,하,0.058,28.5,0,1.8,70,2000,420,8,여름
2966,2021-08-02,18,하,하,0.05,28.3,0,0.7,71,2000,743,8,여름
2967,2021-08-02,19,하,하,0.038,28.3,0,1.3,71,2000,515,8,여름
2968,2021-08-02,20,중,하,0.029,27.7,0,1.2,77,2000,450,8,여름
2969,2021-08-02,21,최하,최하,0.027,27.1,0,0.5,78,2000,436,8,여름
2970,2021-08-02,22,최하,최하,0.024,26.7,0,1.4,79,2000,301,8,여름
2971,2021-08-02,23,하,하,0.022,26.1,0,1.3,83,2000,151,8,여름
2972,2021-08-03,0,하,하,0.026,25.9,0,1.0,85,2000,85,8,여름
2973,2021-08-03,1,하,하,0.028,25.6,0,0.5,84,2000,58,8,여름
2974,2021-08-03,2,중,하,0.022,25.1,0,0.3,88,2000,35,8,여름
2975,2021-08-03,3,하,하,0.016,24.8,0,1.2,89,2000,24,8,여름
2976,2021-08-03,4,하,하,0.015,24.4,0,1.4,90,2000,15,8,여름
2977,2021-08-03,5,하,하,0.009,24.3,0,0.4,90,2000,35,8,여름
2978,2021-08-03,6,하,하,0.009,24.2,0,1.9,92,1995,100,8,여름
2979,2021-08-03,7,하,하,0.019,24.6,0,1.8,91,2000,182,8,여름
2980,2021-08-03,8,최하,하,0.029,26.1,0,1.6,86,2000,339,8,여름
2981,2021-08-03,9,하,하,0.026,27.3,0,1.9,81,2000,212,8,여름
2982,2021-08-03,10,하,하,0.027,28.0,0,2.2,79,2000,182,8,여름
2983,2021-08-03,11,하,하,0.031,28.5,0,2.2,78,2000,186,8,여름
2984,2021-08-03,12,하,하,0.039,29.9,0,1.5,73,2000,212,8,여름
2985,2021-08-03,13,하,중,0.044,30.1,0,2.3,67,2000,194,8,여름
2986,2021-08-03,14,하,상,0.067,29.9,0,3.3,70,2000,193,8,여름
2987,2021-08-03,15,상,상,0.067,31.3,0,2.1,67,2000,225,8,여름
2988,2021-08-03,16,하,중,0.046,30.0,0,5.3,71,2000,211,8,여름
2989,2021-08-03,17,하,하,0.048,31.0,0,2.5,62,2000,411,8,여름
2990,2021-08-03,18,하,중,0.04,30.7,0,2.7,64,2000,711,8,여름
2991,2021-08-03,19,최하,하,0.022,30.0,0,2.4,64,2000,567,8,여름
2992,2021-08-03,20,하,하,0.022,28.9,0,1.9,70,2000,502,8,여름
2993,2021-08-03,21,최하,하,0.018,28.4,0,1.7,73,2000,475,8,여름
2994,2021-08-03,22,하,하,0.014,28.0,0,1.0,75,2000,325,8,여름
2995,2021-08-03,23,최하,최하,0.016,27.7,0,1.0,75,2000,118,8,여름
2996,2021-08-04,0,최하,최하,0.017,27.5,0,0.8,76,2000,91,8,여름
2997,2021-08-04,1,최하,최하,0.014,27.3,0,0.2,77,2000,39,8,여름
2998,2021-08-04,2,최하,하,0.016,27.2,0,0.8,79,2000,32,8,여름
2999,2021-08-04,3,최하,최하,0.014,26.9,0,0.6,82,2000,14,8,여름
3000,2021-08-04,4,최하,최하,0.014,26.7,0,1.1,83,2000,23,8,여름
3001,2021-08-04,5,최하,최하,0.013,26.5,0,1.1,85,2000,36,8,여름
3002,2021-08-04,6,최하,최하,0.013,26.4,0,1.1,85,2000,104,8,여름
3003,2021-08-04,7,하,하,0.012,26.6,0,1.6,87,2000,166,8,여름
3004,2021-08-04,8,중,하,0.016,27.4,0,0.8,85,2000,341,8,여름
3005,2021-08-04,9,하,하,0.025,28.6,0,2.2,76,2000,208,8,여름
3006,2021-08-04,10,중,하,0.033,29.9,0,2.5,68,2000,172,8,여름
3007,2021-08-04,11,중,중,0.045,30.9,0,2.5,61,2000,183,8,여름
3008,2021-08-04,12,중,상,0.055,31.4,0,3.0,59,2000,232,8,여름
3009,2021-08-04,13,중,상,0.054,31.8,0,3.7,57,2000,166,8,여름
3010,2021-08-04,14,중,상,0.044,32.6,0,2.8,59,2000,189,8,여름
3011,2021-08-04,15,중,상,0.045,32.3,0,3.6,55,2000,169,8,여름
3012,2021-08-04,16,하,중,0.038,32.8,0,2.8,55,2000,245,8,여름
3013,2021-08-04,17,하,중,0.032,31.3,0,2.9,60,2000,438,8,여름
3014,2021-08-04,18,하,하,0.026,31.0,0,2.1,60,2000,747,8,여름
3015,2021-08-04,19,중,중,0.014,30.0,0,2.7,61,2000,537,8,여름
3016,2021-08-04,20,중,중,0.012,28.9,0,2.5,66,2000,424,8,여름
3017,2021-08-04,21,하,중,0.01,28.0,0,1.7,71,2000,457,8,여름
3018,2021-08-04,22,하,하,0.011,27.5,0,1.7,73,2000,315,8,여름
3019,2021-08-04,23,하,중,0.012,27.0,0,1.2,74,2000,149,8,여름
3020,2021-08-05,0,중,중,0.01,26.5,0,1.2,77,2000,89,8,여름
3021,2021-08-05,1,중,중,0.012,26.3,0,0.3,78,2000,65,8,여름
3022,2021-08-05,2,하,중,0.015,26.0,0,0.7,80,2000,32,8,여름
3023,2021-08-05,3,중,중,0.018,25.8,0,1.6,81,2000,29,8,여름
3024,2021-08-05,4,하,중,0.021,25.7,0,1.7,83,2000,27,8,여름
3025,2021-08-05,5,하,중,0.013,25.6,0,1.8,82,2000,31,8,여름
3026,2021-08-05,6,중,중,0.009,25.6,0,1.4,81,2000,106,8,여름
3027,2021-08-05,7,중,중,0.012,25.9,0,2.5,80,2000,173,8,여름
3028,2021-08-05,8,중,중,0.016,27.5,0,1.8,77,2000,325,8,여름
3029,2021-08-05,9,하,하,0.022,29.2,0,0.8,67,2000,193,8,여름
3030,2021-08-05,10,중,중,0.028,30.4,0,1.2,62,2000,144,8,여름
3031,2021-08-05,11,하,중,0.035,31.0,0,1.3,59,2000,184,8,여름
3032,2021-08-05,12,하,중,0.053,31.8,0,2.8,59,2000,225,8,여름
3033,2021-08-05,13,중,중,0.055,32.6,0,2.2,56,2000,173,8,여름
3034,2021-08-05,14,중,중,0.049,32.8,0,1.6,54,2000,191,8,여름
3035,2021-08-05,15,중,상,0.058,33.5,0,3.1,56,2000,215,8,여름
3036,2021-08-05,16,상,상,0.054,32.8,0,2.2,57,2000,228,8,여름
3037,2021-08-05,17,중,상,0.043,32.8,0,3.8,56,2000,418,8,여름
3038,2021-08-05,18,중,중,0.033,32.4,0,3.4,57,2000,653,8,여름
3039,2021-08-05,19,하,중,0.022,31.4,0,2.8,59,2000,508,8,여름
3040,2021-08-05,20,하,중,0.018,29.9,0,2.9,63,2000,394,8,여름
3041,2021-08-05,21,하,하,0.016,29.2,0,1.9,69,2000,372,8,여름
3042,2021-08-05,22,중,중,0.014,28.4,0,1.6,71,2000,331,8,여름
3043,2021-08-05,23,하,하,0.016,27.9,0,2.5,74,2000,140,8,여름
3044,2021-08-06,0,하,중,0.02,27.5,0,1.4,75,2000,74,8,여름
3045,2021-08-06,1,하,중,0.028,27.2,0,1.7,77,2000,55,8,여름
3046,2021-08-06,2,중,중,0.03,27.0,0,0.8,77,2000,28,8,여름
3047,2021-08-06,3,중,중,0.03,26.7,0,0.8,78,2000,23,8,여름
3048,2021-08-06,4,중,중,0.027,26.6,0,1.5,79,2000,15,8,여름
3049,2021-08-06,5,하,중,0.02,26.3,0,1.6,79,2000,49,8,여름
3050,2021-08-06,6,중,상,0.022,26.2,0,1.0,79,2000,106,8,여름
3051,2021-08-06,7,하,중,0.019,26.5,0,1.4,80,2000,168,8,여름
3052,2021-08-06,8,하,중,0.019,27.7,0,1.5,77,2000,321,8,여름
3053,2021-08-06,9,하,하,0.021,29.2,0,1.9,72,2000,205,8,여름
3054,2021-08-06,10,중,하,0.026,30.3,0,2.4,65,2000,144,8,여름
3055,2021-08-06,11,하,하,0.033,31.0,0,1.0,61,2000,166,8,여름
3056,2021-08-06,12,하,하,0.039,31.7,0,1.9,58,2000,233,8,여름
3057,2021-08-06,13,중,중,0.033,31.9,0,1.5,58,2000,224,8,여름
3058,2021-08-06,14,하,최하,0.024,28.3,0,8.1,68,2000,167,8,여름
3059,2021-08-06,15,최하,최하,0.027,28.0,0,6.9,63,2000,228,8,여름
3060,2021-08-06,16,최하,최하,0.032,28.6,0,3.8,62,2000,289,8,여름
3061,2021-08-06,17,최하,최하,0.03,29.3,0,1.9,59,2000,476,8,여름
3062,2021-08-06,18,최하,최하,0.023,29.3,0,1.8,58,2000,717,8,여름
3063,2021-08-06,19,최하,최하,0.011,28.8,0,1.5,60,2000,498,8,여름
3064,2021-08-06,20,최하,최하,0.009,28.3,0,0.9,61,2000,321,8,여름
3065,2021-08-06,21,최하,최하,0.014,27.4,0,3.2,68,2000,338,8,여름
3066,2021-08-06,22,최하,최하,0.014,26.3,0,3.0,72,2000,289,8,여름
3067,2021-08-06,23,최하,최하,0.014,26.2,0,1.3,72,2000,162,8,여름
3068,2021-08-07,0,최하,최하,0.012,26.0,0,0.3,71,2000,109,8,여름
3069,2021-08-07,1,최하,최하,0.008,25.7,0,1.4,72,2000,58,8,여름
3070,2021-08-07,2,최하,최하,0.01,25.0,0,2.6,78,2000,59,8,여름
3071,2021-08-07,3,최하,최하,0.011,24.4,0,0.7,80,2000,33,8,여름
3072,2021-08-07,4,최하,최하,0.008,24.1,0,0.7,82,2000,21,8,여름
3073,2021-08-07,5,최하,최하,0.006,23.6,0,0.3,82,2000,33,8,여름
3074,2021-08-07,6,최하,최하,0.006,23.4,0,0.4,83,2000,63,8,여름
3075,2021-08-07,7,하,최하,0.011,23.7,0,0.9,82,2000,83,8,여름
3076,2021-08-07,8,최하,최하,0.021,25.1,0,2.3,77,2000,143,8,여름
3077,2021-08-07,9,최하,최하,0.034,26.5,0,2.6,72,2000,142,8,여름
3078,2021-08-07,10,하,하,0.047,28.0,0,1.9,66,2000,188,8,여름
3079,2021-08-07,11,하,최하,0.054,29.5,0,2.7,60,2000,201,8,여름
3080,2021-08-07,12,하,최하,0.055,30.3,0,2.4,55,2000,197,8,여름
3081,2021-08-07,13,최하,최하,0.053,30.6,0,2.7,55,2000,250,8,여름
3082,2021-08-07,14,최하,최하,0.052,30.9,0,2.8,53,2000,225,8,여름
3083,2021-08-07,15,최하,최하,0.053,32.0,0,2.7,50,2000,252,8,여름
3084,2021-08-07,16,최하,최하,0.043,32.0,0,2.6,51,2000,284,8,여름
3085,2021-08-07,17,최하,하,0.041,32.0,0,2.4,53,2000,324,8,여름
3086,2021-08-07,18,중,하,0.033,31.7,0,3.6,48,2000,458,8,여름
3087,2021-08-07,19,하,하,0.032,30.3,0,2.7,60,2000,535,8,여름
3088,2021-08-07,20,중,하,0.029,29.2,0,3.5,65,2000,485,8,여름
3089,2021-08-07,21,중,하,0.025,28.6,0,2.3,63,2000,450,8,여름
3090,2021-08-07,22,최하,하,0.029,28.3,0,3.1,65,2000,336,8,여름
3091,2021-08-07,23,하,하,0.026,27.6,0,0.1,66,2000,178,8,여름
3092,2021-08-08,0,하,하,0.019,26.8,0,1.0,69,2000,126,8,여름
3093,2021-08-08,1,하,하,0.018,26.3,0,0.6,72,2000,80,8,여름
3094,2021-08-08,2,중,하,0.02,25.8,0,0.3,74,2000,33,8,여름
3095,2021-08-08,3,중,하,0.018,25.3,0,1.2,77,2000,21,8,여름
3096,2021-08-08,4,중,하,0.018,25.1,0,0.5,78,2000,14,8,여름
3097,2021-08-08,5,중,하,0.019,24.8,0,2.0,80,2000,31,8,여름
3098,2021-08-08,6,중,중,0.013,24.5,0,1.4,80,2000,44,8,여름
3099,2021-08-08,7,중,하,0.019,24.7,0,2.1,84,2000,96,8,여름
3100,2021-08-08,8,중,하,0.021,25.6,0,1.9,81,2000,102,8,여름
3101,2021-08-08,9,중,하,0.023,26.7,0,1.4,78,2000,121,8,여름
3102,2021-08-08,10,하,하,0.044,28.5,0,1.6,71,2000,141,8,여름
3103,2021-08-08,11,하,하,0.054,30.2,0,2.2,64,2000,204,8,여름
3104,2021-08-08,12,중,중,0.055,31.0,0,2.1,65,2000,212,8,여름
3105,2021-08-08,13,하,하,0.051,31.8,0,2.9,60,2000,238,8,여름
3106,2021-08-08,14,최하,중,0.05,32.0,0,2.2,59,2000,188,8,여름
3107,2021-08-08,15,하,상,0.042,31.5,0,2.6,59,2000,25,8,여름
3108,2021-08-08,16,최하,하,0.034,26.8,1,3.0,84,1500,34,8,여름
3109,2021-08-08,17,최하,최하,0.031,25.3,1,2.8,83,1500,53,8,여름
3110,2021-08-08,18,하,최하,0.025,25.4,0,2.0,77,2000,53,8,여름
3111,2021-08-08,19,하,하,0.01,25.1,1,0.6,80,2000,94,8,여름
3112,2021-08-08,20,중,하,0.009,25.1,1,0.9,83,2000,156,8,여름
3113,2021-08-08,21,하,하,0.008,25.1,0,0.4,85,2000,199,8,여름
3114,2021-08-08,22,하,하,0.007,24.9,0,1.8,86,2000,189,8,여름
3115,2021-08-08,23,하,하,0.006,25.0,0,2.9,79,2000,118,8,여름
3116,2021-08-09,0,최하,하,0.005,24.7,0,0.7,77,2000,70,8,여름
3117,2021-08-09,1,최하,최하,0.014,24.3,0,1.4,81,2000,25,8,여름
3118,2021-08-09,2,최하,최하,0.017,23.7,0,1.4,81,2000,24,8,여름
3119,2021-08-09,3,최하,최하,0.017,23.5,0,0.7,82,2000,19,8,여름
3120,2021-08-09,4,최하,최하,0.018,23.4,0,1.7,80,2000,18,8,여름
3121,2021-08-09,5,최하,최하,0.012,23.3,0,0.2,79,2000,40,8,여름
3122,2021-08-09,6,최하,최하,0.011,23.5,0,0.9,81,2000,100,8,여름
3123,2021-08-09,7,최하,최하,0.025,23.9,0,1.8,79,2000,212,8,여름
3124,2021-08-09,8,최하,최하,0.027,25.3,0,2.6,74,2000,337,8,여름
3125,2021-08-09,9,최하,최하,0.029,28.0,0,2.7,65,2000,227,8,여름
3126,2021-08-09,10,하,최하,0.045,28.5,0,1.9,65,2000,162,8,여름
3127,2021-08-09,11,최하,최하,0.051,30.6,0,2.5,54,2000,190,8,여름
3128,2021-08-09,12,최하,하,0.051,31.1,0,1.8,54,2000,243,8,여름
3129,2021-08-09,13,최하,최하,0.048,32.2,0,3.1,48,2000,202,8,여름
3130,2021-08-09,14,중,최하,0.05,32.9,0,3.9,46,2000,186,8,여름
3131,2021-08-09,15,하,하,0.05,33.3,0,2.2,44,2000,190,8,여름
3132,2021-08-09,16,최하,하,0.046,33.6,0,2.9,45,2000,265,8,여름
3133,2021-08-09,17,최하,최하,0.039,33.2,0,3.7,46,2000,434,8,여름
3134,2021-08-09,18,최하,하,0.035,32.0,0,3.5,49,2000,745,8,여름
3135,2021-08-09,19,최하,최하,0.028,31.0,0,2.7,52,2000,598,8,여름
3136,2021-08-09,20,최하,최하,0.026,29.5,0,2.0,55,2000,526,8,여름
3137,2021-08-09,21,최하,최하,0.026,28.6,0,2.8,60,2000,450,8,여름
3138,2021-08-09,22,최하,최하,0.024,27.8,0,3.4,62,2000,358,8,여름
3139,2021-08-09,23,최하,최하,0.024,27.2,0,2.7,63,2000,158,8,여름
3140,2021-08-10,0,최하,최하,0.028,26.6,0,2.7,64,2000,116,8,여름
3141,2021-08-10,1,최하,최하,0.029,26.1,0,2.5,67,2000,61,8,여름
3142,2021-08-10,2,최하,최하,0.031,25.7,0,2.2,65,2000,40,8,여름
3143,2021-08-10,3,최하,최하,0.03,25.2,0,2.9,67,2000,19,8,여름
3144,2021-08-10,4,최하,최하,0.028,24.9,0,2.3,67,2000,16,8,여름
3145,2021-08-10,5,최하,최하,0.026,24.5,0,2.6,69,2000,46,8,여름
3146,2021-08-10,6,최하,최하,0.023,24.3,0,2.5,69,2000,105,8,여름
3147,2021-08-10,7,최하,최하,0.019,24.5,0,1.5,70,2000,191,8,여름
3148,2021-08-10,8,하,최하,0.023,26.0,0,0.9,67,2000,361,8,여름
3149,2021-08-10,9,하,최하,0.028,27.5,0,2.0,62,2000,245,8,여름
3150,2021-08-10,10,최하,하,0.034,28.6,0,1.2,61,2000,161,8,여름
3151,2021-08-10,11,중,하,0.051,30.0,0,2.4,59,2000,206,8,여름
3152,2021-08-10,12,중,중,0.083,30.1,0,2.9,61,2000,235,8,여름
3153,2021-08-10,13,중,중,0.07,30.5,0,3.6,58,2000,193,8,여름
3154,2021-08-10,14,중,최하,0.055,31.6,0,3.5,51,2000,213,8,여름
3155,2021-08-10,15,최하,하,0.052,31.7,0,2.2,49,2000,198,8,여름
3156,2021-08-10,16,하,하,0.048,31.7,0,3.6,48,2000,273,8,여름
3157,2021-08-10,17,하,하,0.046,31.1,0,3.5,56,2000,440,8,여름
3158,2021-08-10,18,중,중,0.041,30.3,0,3.7,51,2000,788,8,여름
3159,2021-08-10,19,하,하,0.035,28.8,0,2.6,64,2000,641,8,여름
3160,2021-08-10,20,중,중,0.034,27.6,0,1.1,67,2000,531,8,여름
3161,2021-08-10,21,하,하,0.033,26.7,0,1.7,69,2000,503,8,여름
3162,2021-08-10,22,최하,하,0.034,26.1,0,0.7,67,2000,340,8,여름
3163,2021-08-10,23,하,하,0.03,25.9,0,0.7,66,2000,186,8,여름
3164,2021-08-11,0,하,하,0.023,25.6,0,1.0,72,2000,95,8,여름
3165,2021-08-11,1,하,하,0.02,25.2,0,1.1,74,2000,46,8,여름
3166,2021-08-11,2,하,하,0.031,24.8,0,0.8,78,2000,42,8,여름
3167,2021-08-11,3,하,하,0.025,24.7,0,1.0,79,2000,26,8,여름
3168,2021-08-11,4,하,중,0.021,24.4,0,1.9,80,2000,25,8,여름
3169,2021-08-11,5,하,중,0.023,24.4,0,1.9,81,2000,49,8,여름
3170,2021-08-11,6,중,중,0.017,24.3,0,1.5,81,2000,89,8,여름
3171,2021-08-11,7,중,중,0.015,24.2,0,2.5,82,2000,152,8,여름
3172,2021-08-11,8,중,중,0.019,24.4,0,1.1,85,1970,289,8,여름
3173,2021-08-11,9,중,중,0.025,25.3,0,2.1,81,2000,218,8,여름
3174,2021-08-11,10,상,상,0.034,26.6,0,2.1,77,2000,164,8,여름
3175,2021-08-11,11,상,상,0.057,28.3,0,2.2,71,1996,209,8,여름
3176,2021-08-11,12,최상,최상,0.071,29.5,0,2.2,64,2000,226,8,여름
3177,2021-08-11,13,상,최상,0.081,30.0,0,1.4,57,2000,234,8,여름
3178,2021-08-11,14,상,최상,0.08,30.0,0,1.1,55,2000,236,8,여름
3179,2021-08-11,15,상,최상,0.082,31.4,0,2.6,57,1989,192,8,여름
3180,2021-08-11,16,최상,최상,0.1,31.4,0,2.7,54,2000,257,8,여름
3181,2021-08-11,17,최상,최상,0.101,31.2,0,3.1,52,2000,449,8,여름
3182,2021-08-11,18,최상,최상,0.084,30.6,0,2.4,56,2000,745,8,여름
3183,2021-08-11,19,상,최상,0.057,29.7,0,2.4,62,2000,628,8,여름
3184,2021-08-11,20,상,최상,0.044,28.5,0,2.6,67,2000,495,8,여름
3185,2021-08-11,21,상,최상,0.045,27.6,0,3.9,71,2000,440,8,여름
3186,2021-08-11,22,상,최상,0.043,27.1,0,1.5,74,1852,337,8,여름
3187,2021-08-11,23,상,최상,0.048,26.7,0,1.3,74,1940,178,8,여름
3188,2021-08-12,0,상,최상,0.04,26.1,0,1.9,73,2000,84,8,여름
3189,2021-08-12,1,상,최상,0.035,25.6,0,1.7,75,1966,62,8,여름
3190,2021-08-12,2,상,최상,0.037,25.2,0,1.0,77,1798,44,8,여름
3191,2021-08-12,3,상,최상,0.04,24.9,0,1.0,79,1887,28,8,여름
3192,2021-08-12,4,상,최상,0.039,24.5,0,1.0,80,1777,18,8,여름
3193,2021-08-12,5,상,최상,0.031,24.4,0,2.1,82,1610,42,8,여름
3194,2021-08-12,6,상,최상,0.026,24.1,0,2.0,83,1913,105,8,여름
3195,2021-08-12,7,상,상,0.027,24.3,0,2.0,83,1972,200,8,여름
3196,2021-08-12,8,상,상,0.032,25.4,0,2.3,77,2000,359,8,여름
3197,2021-08-12,9,중,상,0.037,27.0,0,2.2,72,2000,236,8,여름
3198,2021-08-12,10,중,상,0.05,28.2,0,3.1,66,2000,171,8,여름
3199,2021-08-12,11,상,상,0.065,29.8,0,2.9,61,2000,204,8,여름
3200,2021-08-12,12,상,상,0.079,30.9,0,1.8,58,2000,221,8,여름
3201,2021-08-12,13,최상,최상,0.083,30.7,0,1.5,56,2000,242,8,여름
3202,2021-08-12,14,최상,최상,0.087,31.0,0,3.3,58,2000,216,8,여름
3203,2021-08-12,15,상,최상,0.087,31.1,0,2.1,55,2000,229,8,여름
3204,2021-08-12,16,최상,최상,0.083,30.7,0,2.2,56,2000,275,8,여름
3205,2021-08-12,17,상,최상,0.073,30.8,0,2.4,58,2000,480,8,여름
3206,2021-08-12,18,중,최상,0.075,27.5,0,3.2,52,2000,434,8,여름
3207,2021-08-12,19,상,최상,0.069,26.2,0,2.4,58,2000,410,8,여름
3208,2021-08-12,20,최상,최상,0.043,25.2,0,0.6,63,1993,417,8,여름
3209,2021-08-12,21,상,최상,0.045,24.6,0,2.1,68,1827,380,8,여름
3210,2021-08-12,22,상,최상,0.037,24.2,0,2.1,70,1775,310,8,여름
3211,2021-08-12,23,상,최상,0.024,24.1,0,1.6,71,1744,145,8,여름
3212,2021-08-13,0,최상,최상,0.031,24.1,0,0.4,70,1715,104,8,여름
3213,2021-08-13,1,상,최상,0.033,23.8,0,1.7,73,1940,71,8,여름
3214,2021-08-13,2,상,최상,0.022,23.5,0,2.2,77,1992,39,8,여름
3215,2021-08-13,3,상,상,0.021,23.4,0,1.6,80,1993,27,8,여름
3216,2021-08-13,4,상,상,0.027,23.5,0,2.1,82,2000,24,8,여름
3217,2021-08-13,5,중,중,0.026,23.5,0,1.4,84,2000,42,8,여름
3218,2021-08-13,6,중,중,0.022,23.6,0,1.7,83,2000,92,8,여름
3219,2021-08-13,7,중,중,0.022,24.2,0,2.1,82,2000,189,8,여름
3220,2021-08-13,8,중,중,0.024,24.9,0,1.6,79,2000,352,8,여름
3221,2021-08-13,9,중,중,0.024,26.0,0,2.6,75,2000,223,8,여름
3222,2021-08-13,10,중,중,0.023,26.3,0,2.6,74,2000,206,8,여름
3223,2021-08-13,11,중,중,0.032,27.1,0,2.1,71,2000,221,8,여름
3224,2021-08-13,12,중,중,0.037,27.7,0,2.0,70,2000,289,8,여름
